Peer,vendor,KPI,value
North American Vendors,Longview Pl. (On-Pr.),Forecasting,4.752112676
North American Vendors,Longview Pl. (Tidem.),Forecasting,6.04778672
North American Vendors,OneStream,Forecasting,10
North American Vendors,Oracle Hyp. Plan.,Forecasting,2.584507042
North American Vendors,Prophix,Forecasting,7.251600512
North American Vendors,Peer Group Average,Forecasting,5.929850728
North American Vendors,Adaptive Insights,Simulation,7.176470588
North American Vendors,Anaplan,Simulation,6.047058824
North American Vendors,IBM Plan. Analytics,Simulation,6.865051903
North American Vendors,Infor d/EPM,Simulation,3.142857143
North American Vendors,Longview Pl. (On-Pr.),Simulation,4.721227621
North American Vendors,Longview Pl. (Tidem.),Simulation,7.176470588
North American Vendors,OneStream,Simulation,9.764705882
North American Vendors,Oracle Hyp. Plan.,Simulation,4.190045249
North American Vendors,Prophix,Simulation,7.176470588
North American Vendors,Peer Group Average,Simulation,6.251150932
North American Vendors,Adaptive Insights,Driver-based planning,8.446043165
North American Vendors,Anaplan,Driver-based planning,8.010667328
North American Vendors,IBM Plan. Analytics,Driver-based planning,5.289568345
North American Vendors,Infor d/EPM,Driver-based planning,3.814056447
North American Vendors,Longview Pl. (On-Pr.),Driver-based planning,7.669064748
North American Vendors,Longview Pl. (Tidem.),Driver-based planning,9.682145193
North American Vendors,OneStream,Driver-based planning,8.47737294
North American Vendors,Oracle Hyp. Plan.,Driver-based planning,4.318345324
North American Vendors,Prophix,Driver-based planning,6.238718116
North American Vendors,Peer Group Average,Driver-based planning,6.882886845
North American Vendors,Adaptive Insights,Reporting/analysis,7.621217645
North American Vendors,Anaplan,Reporting/analysis,2.109004739
North American Vendors,IBM Plan. Analytics,Reporting/analysis,6.289099526
North American Vendors,Infor d/EPM,Reporting/analysis,7.246751261
North American Vendors,Longview Pl. (On-Pr.),Reporting/analysis,10
North American Vendors,Longview Pl. (Tidem.),Reporting/analysis,3.320379147
North American Vendors,OneStream,Reporting/analysis,8.922641798
North American Vendors,Oracle Hyp. Plan.,Reporting/analysis,2.578199052
North American Vendors,Prophix,Reporting/analysis,8.833716994
North American Vendors,Peer Group Average,Reporting/analysis,6.324556685
North American Vendors,Adaptive Insights,Legal consolidation,5.136376346
North American Vendors,Anaplan,Legal consolidation,1
North American Vendors,IBM Plan. Analytics,Legal consolidation,3.26085209
North American Vendors,Infor d/EPM,Legal consolidation,1.872422924
North American Vendors,OneStream,Legal consolidation,10
North American Vendors,Prophix,Legal consolidation,4.25562701
North American Vendors,Peer Group Average,Legal consolidation,4.254213062
North American Vendors,Adaptive Insights,Functionality,6.795355968
North American Vendors,Anaplan,Functionality,3.640926899
North American Vendors,IBM Plan. Analytics,Functionality,5.072297536
North American Vendors,Infor d/EPM,Functionality,3.477707593
North American Vendors,Longview Pl. (On-Pr.),Functionality,6.822526815
North American Vendors,Longview Pl. (Tidem.),Functionality,5.618645365
North American Vendors,OneStream,Functionality,9.182432399
North American Vendors,Oracle Hyp. Plan.,Functionality,2.736904396
North American Vendors,Prophix,Functionality,7.071534869
North American Vendors,Peer Group Average,Functionality,5.602036871
North American Vendors,Adaptive Insights,Self-service,4.604012805
North American Vendors,Anaplan,Self-service,5.670471757
North American Vendors,IBM Plan. Analytics,Self-service,6.173471794
North American Vendors,Infor d/EPM,Self-service,6.18427907
North American Vendors,Longview Pl. (On-Pr.),Self-service,6.115045737
North American Vendors,Longview Pl. (Tidem.),Self-service,4.973791081
North American Vendors,OneStream,Self-service,6.975623962
North American Vendors,Oracle Hyp. Plan.,Self-service,1.638434366
North American Vendors,Prophix,Self-service,6.182063974
North American Vendors,Peer Group Average,Self-service,5.390799394
North American Vendors,Adaptive Insights,Flexibility,7.460343179
North American Vendors,Anaplan,Flexibility,10
North American Vendors,IBM Plan. Analytics,Flexibility,6.845649171
North American Vendors,Infor d/EPM,Flexibility,8.738259669
North American Vendors,Longview Pl. (On-Pr.),Flexibility,9.079981008
North American Vendors,Longview Pl. (Tidem.),Flexibility,5.997237569
North American Vendors,OneStream,Flexibility,9.320709321
North American Vendors,Oracle Hyp. Plan.,Flexibility,3.545936553
North American Vendors,Prophix,Flexibility,7.364743542
North American Vendors,Peer Group Average,Flexibility,7.594762224
North American Vendors,Adaptive Insights,Ease of use,7.299028759
North American Vendors,Anaplan,Ease of use,7.612552301
North American Vendors,IBM Plan. Analytics,Ease of use,4.898727024
North American Vendors,Infor d/EPM,Ease of use,4.672520418
North American Vendors,Longview Pl. (On-Pr.),Ease of use,7.369832299
North American Vendors,Longview Pl. (Tidem.),Ease of use,4.033532576
North American Vendors,OneStream,Ease of use,10
North American Vendors,Oracle Hyp. Plan.,Ease of use,1.688248936
North American Vendors,Prophix,Ease of use,6.835695198
North American Vendors,Peer Group Average,Ease of use,6.045570834
North American Vendors,Adaptive Insights,Sales experience,5.649531383
North American Vendors,Anaplan,Sales experience,2.977137177
North American Vendors,IBM Plan. Analytics,Sales experience,2.345389203
North American Vendors,Infor d/EPM,Sales experience,1.400957889
North American Vendors,Longview Pl. (On-Pr.),Sales experience,3.81361829
North American Vendors,Longview Pl. (Tidem.),Sales experience,5.927634195
North American Vendors,OneStream,Sales experience,10
North American Vendors,Oracle Hyp. Plan.,Sales experience,1
North American Vendors,Prophix,Sales experience,7.539761431
North American Vendors,Peer Group Average,Sales experience,4.517114397
North American Vendors,Adaptive Insights,Performance satisfaction,4.829422162
North American Vendors,Anaplan,Performance satisfaction,7.296954121
North American Vendors,IBM Plan. Analytics,Performance satisfaction,7.110995191
North American Vendors,Infor d/EPM,Performance satisfaction,3.972938243
North American Vendors,Longview Pl. (On-Pr.),Performance satisfaction,4.623794499
North American Vendors,Longview Pl. (Tidem.),Performance satisfaction,1
North American Vendors,OneStream,Performance satisfaction,8.206270536
North American Vendors,Oracle Hyp. Plan.,Performance satisfaction,4.311327794
North American Vendors,Prophix,Performance satisfaction,5.008486565
North American Vendors,Peer Group Average,Performance satisfaction,5.151132123
North American Vendors,Adaptive Insights,Customer experience,6.254047012
North American Vendors,Anaplan,Customer experience,7.431785985
North American Vendors,IBM Plan. Analytics,Customer experience,5.831586523
North American Vendors,Infor d/EPM,Customer experience,5.631612071
North American Vendors,Longview Pl. (On-Pr.),Customer experience,6.785521698
North American Vendors,Longview Pl. (Tidem.),Customer experience,4.360684254
North American Vendors,OneStream,Customer experience,8.938719724
North American Vendors,Oracle Hyp. Plan.,Customer experience,2.600189162
North American Vendors,Prophix,Customer experience,6.592925339
North American Vendors,Peer Group Average,Customer experience,6.047452419
North American Vendors,Adaptive Insights,Considered for purchase,4.449101796
North American Vendors,Anaplan,Considered for purchase,6.011976048
North American Vendors,IBM Plan. Analytics,Considered for purchase,10
North American Vendors,Infor d/EPM,Considered for purchase,2.616766467
North American Vendors,Longview Pl. (On-Pr.),Considered for purchase,2.401197605
North American Vendors,Longview Pl. (Tidem.),Considered for purchase,1.215568862
North American Vendors,OneStream,Considered for purchase,2.293413174
North American Vendors,Oracle Hyp. Plan.,Considered for purchase,9.02994012
North American Vendors,Prophix,Considered for purchase,2.185628743
North American Vendors,Peer Group Average,Considered for purchase,4.467065868
North American Vendors,Adaptive Insights,Competitive win rate,3.124718378
North American Vendors,Anaplan,Competitive win rate,2.501321295
North American Vendors,IBM Plan. Analytics,Competitive win rate,4.876679146
North American Vendors,Infor d/EPM,Competitive win rate,6.009737543
North American Vendors,Longview Pl. (On-Pr.),Competitive win rate,5.893891213
North American Vendors,Longview Pl. (Tidem.),Competitive win rate,9.694849228
North American Vendors,OneStream,Competitive win rate,6.713090257
North American Vendors,Oracle Hyp. Plan.,Competitive win rate,2.18923659
North American Vendors,Prophix,Competitive win rate,5.790568811
North American Vendors,Peer Group Average,Competitive win rate,5.199343607
North American Vendors,Adaptive Insights,Competitiveness,3.654471745
North American Vendors,Anaplan,Competitiveness,3.905583196
North American Vendors,IBM Plan. Analytics,Competitiveness,6.926007487
North American Vendors,Infor d/EPM,Competitiveness,4.652549113
North American Vendors,Longview Pl. (On-Pr.),Competitiveness,4.49681377
North American Vendors,Longview Pl. (Tidem.),Competitiveness,6.303137082
North American Vendors,OneStream,Competitiveness,4.945219424
North American Vendors,Oracle Hyp. Plan.,Competitiveness,4.925518002
North American Vendors,Prophix,Competitiveness,4.348592784
North American Vendors,Peer Group Average,Competitiveness,4.906432511
Solution-focused Planning Products,Adaptive Insights,Business benefits,9.247684758
Solution-focused Planning Products,Anaplan,Business benefits,5.382867374
Solution-focused Planning Products,Corporate Planning,Business benefits,8.684308595
Solution-focused Planning Products,cubus,Business benefits,6.807164052
Solution-focused Planning Products,evidanza,Business benefits,7.690588574
Solution-focused Planning Products,Infor d/EPM,Business benefits,4.553530067
Solution-focused Planning Products,Jedox,Business benefits,9.227842907
Solution-focused Planning Products,Longview Pl. (On-Pr.),Business benefits,9.553780471
Solution-focused Planning Products,Longview Pl. (Tidem.),Business benefits,9.051783501
Solution-focused Planning Products,macs Software,Business benefits,8.258504338
Solution-focused Planning Products,SAP Analytics Cloud,Business benefits,8.140152205
Solution-focused Planning Products,Unit4 FP&A,Business benefits,9.385321331
Solution-focused Planning Products,Peer Group Average,Business benefits,7.998627348
Solution-focused Planning Products,Adaptive Insights,Project success,7.013018106
Solution-focused Planning Products,Anaplan,Project success,3.760736196
Solution-focused Planning Products,Corporate Planning,Project success,6.858444605
Solution-focused Planning Products,cubus,Project success,9.594882878
Solution-focused Planning Products,evidanza,Project success,6.47833589
Solution-focused Planning Products,Infor d/EPM,Project success,5.215002789
Solution-focused Planning Products,Jedox,Project success,6.363716039
Solution-focused Planning Products,Longview Pl. (On-Pr.),Project success,6.420542252
Solution-focused Planning Products,Longview Pl. (Tidem.),Project success,4.761503067
Solution-focused Planning Products,macs Software,Project success,9.654907975
Solution-focused Planning Products,SAP Analytics Cloud,Project success,5.215317633
Solution-focused Planning Products,Unit4 FP&A,Project success,5.849414389
Solution-focused Planning Products,Peer Group Average,Project success,6.432151818
Solution-focused Planning Products,Adaptive Insights,Project length,7.063157895
Solution-focused Planning Products,Anaplan,Project length,5.042105263
Solution-focused Planning Products,Corporate Planning,Project length,9.421052632
Solution-focused Planning Products,cubus,Project length,4.789473684
Solution-focused Planning Products,evidanza,Project length,5.042105263
Solution-focused Planning Products,Infor d/EPM,Project length,5.042105263
Solution-focused Planning Products,Jedox,Project length,9.267942584
Solution-focused Planning Products,Longview Pl. (On-Pr.),Project length,4.929824561
Solution-focused Planning Products,Longview Pl. (Tidem.),Project length,3.165413534
Solution-focused Planning Products,macs Software,Project length,5.663967611
Solution-focused Planning Products,SAP Analytics Cloud,Project length,4.031578947
Solution-focused Planning Products,Unit4 FP&A,Project length,2.421052632
Solution-focused Planning Products,Peer Group Average,Project length,5.489981656
Solution-focused Planning Products,Adaptive Insights,Business value,8.138708063
Solution-focused Planning Products,Anaplan,Business value,4.785363296
Solution-focused Planning Products,Corporate Planning,Business value,8.198477938
Solution-focused Planning Products,cubus,Business value,7.400121933
Solution-focused Planning Products,evidanza,Business value,6.845090461
Solution-focused Planning Products,Infor d/EPM,Business value,4.855450174
Solution-focused Planning Products,Jedox,Business value,8.27981723
Solution-focused Planning Products,Longview Pl. (On-Pr.),Business value,7.738708413
Solution-focused Planning Products,Longview Pl. (Tidem.),Business value,6.640628362
Solution-focused Planning Products,macs Software,Business value,8.291549429
Solution-focused Planning Products,SAP Analytics Cloud,Business value,6.480445138
Solution-focused Planning Products,Unit4 FP&A,Business value,7.045974234
Solution-focused Planning Products,Peer Group Average,Business value,7.058361223
Solution-focused Planning Products,Adaptive Insights,Price-to-value,6.500982831
Solution-focused Planning Products,Anaplan,Price-to-value,3.413084165
Solution-focused Planning Products,Corporate Planning,Price-to-value,4.610318305
Solution-focused Planning Products,cubus,Price-to-value,8.488113038
Solution-focused Planning Products,evidanza,Price-to-value,6.882027512
Solution-focused Planning Products,Infor d/EPM,Price-to-value,5.567957536
Solution-focused Planning Products,Jedox,Price-to-value,6.244360902
Solution-focused Planning Products,Longview Pl. (On-Pr.),Price-to-value,7.037160773
Solution-focused Planning Products,Longview Pl. (Tidem.),Price-to-value,6.563939145
Solution-focused Planning Products,macs Software,Price-to-value,8.563634301
Solution-focused Planning Products,SAP Analytics Cloud,Price-to-value,5.958881579
Solution-focused Planning Products,Unit4 FP&A,Price-to-value,6.444004187
Solution-focused Planning Products,Peer Group Average,Price-to-value,6.356205356
Solution-focused Planning Products,Adaptive Insights,Recommendation,9.121301775
Solution-focused Planning Products,Anaplan,Recommendation,9.520710059
Solution-focused Planning Products,Corporate Planning,Recommendation,6.795335886
